Song,Film/Album,Artists
Phuler Jalsay Nirab Keno Kabi,Nazrul Shatak Sraddhamjali,Anjali Mukherjee
Keu Bhole Naa Keu Bhole,Nazrul Shatak Sraddhanjali,Dhananjay Bhattacharya
Rasghanashyam Kalyan Sundar,Nazrul Song,Manabendra Mukherjee
Sure O Banir Mala Diye,Nazrul Song,Manabendra Mukherjee
Chhander Bonya Horini Aranya,Nazrul Songs Dr Anup,Anup Ghoshal
Nahe Nahe Priyo E Noy Ankhi Jal,Manabendra Mukherjee Kazi,Anup Ghoshal
Nahe Nahe Priyo E Noy Ankhi Jal,Nazrul Songs Dr Anup,Anup Ghoshal
Amar Gharer Malin Dipaloke,Nazrulgeeti Anup Ghoshal,Anup Ghoshal
Andhakare Ese Tumi,Devotional Songs Of Nazrul,Manabendra Mukherjee
Andhakare Ese Tumi,Nazrulgeeti Manabendra,Manabendra Mukherjee
Janam Janam Tabo Tare,Nazrulgeeti Manabendra,Anup Ghoshal
Jani Amar Sadhana Nai,Nazrulgeeti Manabendra,Manabendra Mukherjee
Nahi Keho Mor,Nazrulgeeti Manabendra,Anup Ghoshal
Phiriya Jodi Se,Nazrulgeeti Manabendra,Manabendra Mukherjee
Shyama Naamer Bhelay Chorey,Nirbachita Shyama Sangeet,Tara Bhattacharya
Shmashan Kalir Naam Shune,Nirbachita Shyama Sangeet,Gourikedar Bhattacharya
Khejur Patay Nupur,Nupurer Chhhande,Pratima Banerjee
Nim Phuler Mou Piye,Nupurer Chhhande,Anjali Mukherjee
Jay Jhilmil Jhilmil Dheu Tule,Nupurer Chhhande,Sadiya Mullick
Chalti Raater Udas Hao,Old Bengali Songs,Shepali Ghosh
Ke Dilo Khonpate Dhutura Phul,Padmar Dheu Re,Indrani Sen
O Kul Banaga Nadi Re,Padmar Dheu Re,Ferdous Ara
Tepantarer Mathe Bondhu Hey,Padmar Dheu Re,Amar Paul
Dola Lagilo,Pathhaaraa Paakhee,Indrani Sen
Poush Elo Go,Pathhaaraa Paakhee,Indrani Sen
Prabhatbeena Tabo Baje,Pathhaaraa Paakhee,Indrani Sen
Shukno Patar Nupur Paye,Pathhaaraa Paakhee,Indrani Sen
Tomar Mahabishwe,Pathhaaraa Paakhee,Indrani Sen
Swapane Esechhilo Mridu Bhashini,Pratham Pradeep Jwalo,Manabendra Mukherjee
Rum Jhum Rum Jhum Ke Bajay,Priti O Prakriti,Indrani Sen
Tumi Aamar Sakal Belar Sur,Priti O Prakriti,Indrani Sen
Eki Sure Tumi Gaan,Rahi Rahi Keno Sai Mukh,Manna Dey
Meghla Nishi Bhore,Rahi Rahi Keno Sai Mukh,Manna Dey
Nishi Nijhum Ghum Nahi Ashe,Rahi Rahi Keno Sai Mukh,Manna Dey
Rahi Rahi Keno Sei Mukh,Rahi Rahi Keno Sai Mukh,Manna Dey
Horir Rang Laage Aaji,Ranga Matir Pathe,Indrani Sen
Oi Ranga Matir Pathe Lo,Ranga Matir Pathe,Indrani Sen
E Ghor Sraban Nishi,Saat Bhai Champa Jago Re,Manabendra Mukherjee
Sedino Prabhate Ratul Shobhate,Saat Bhai Champa Jago Re,Manabendra Mukherjee
Piu Piu Birahi Papiya,Sakarun Bhoirabi,Anup Ghoshal
Akashe Helan Diye,Sandhya Godhuli Lagane,Haimanti Sukla
Sandhya Godhuli Lagane Ke,Sandhya Godhuli Lagane,Haimanti Sukla
Sandhyamalati Jabe,Sandhya Godhuli Lagane,Haimanti Sukla
Amar Gohin Jaler Nodi,Sanjh Er Pakhira,Indrani Sen
Biraher Nishi Kichhute Aar,Sanjh Er Pakhira,Anup Ghoshal
Soi Bhalo Kore Binod Beni,Sanjh Er Pakhira,Purabi Dutta
Madhabilatar Aaji,Sanjher Pakhira,Manabendra Mukherjee
Jasne Ma Phire Jasne Janani - Bijaya,Satya Chowdhury Prithibi,Satya Chowdhury
Harano Hiyar Nikunja Pathe,Sayitwith Flowers Love,Sandhya Mukherjee
Ore O Dariyar Majhi,Sei Mithe Sure,Abbasuddin Ahmed
Kholo Go Aankhi,Shaaon Geeti,Ajoy Chakraborty
Mahabidya Adyashakti,Shaaon Geeti,Ajoy Chakraborty
Pardeshi Megh Jao Re Phire,Shaaon Geeti,Ajoy Chakraborty
Aji Nandadulaler Sathe,Shyaam Bhaktigaatha,Haimanti Sukla
Jago Jago Shankha-Chakra-Gada-,Shyaam Bhaktigaatha,Manabendra Mukherjee
Kon Raso Jamunar Kule,Shyaam Bhaktigaatha,Anjali Mukherjee
Krishna Krishna Bal Rasana,Shyaam Bhaktigaatha,Manabendra Mukherjee
Bhul Korechhi O Maa Shyama,Shyamasangeet Of,Manabendra Mukherjee
Kothay Geli Ma Go Amar,Shyamasangeet,Manabendra Mukherjee
Jhum Jhum Jhumra Nachh Neche Ke Elo,Songs Of Kazi Nazrul,Anjali Mukherjee
Sunya E Buke Pakhi Mor,Songs Of Kazi Nazrul,Anup Ghoshal
Swapne Dekhi Ekti Natun Ghar,Songs Of Kazi Nazrul,Anup Ghoshal
Elo Oi Bonante Pagol Basanta,Songs Of Kazi Nazrul,Indrani Sen
Ami Chand Nohi Abhishap,Songs Of Kazi Nazrul Islam,Anup Ghoshal
Mor Pratham Moner Mukul,Songs Of Kazi Nazrul Islam,Sandhya Mukherjee
Nurjahan Nurjahan Sindhu Nadite Bhese,Songs Of Kazi Nazrul Islam,Shyamal Mitra
Gabhir Nishithe Ghum Bhenge Jay,Songs Of Kazi Nazrul Islam,Firoza Begum
Kato Jug Jeno Dekhini Tomare,Songs Of Kazi Nazrul Islam,Firoza Begum
Keno Monbone Malati Ballari,Songs Of Kazi Nazrul Islam,Firoza Begum
Sanjher Pakhira Phirilo Kulay,Songs Of Kazi Nazrul Islam,Firoza Begum
Tumi Haatkhani Jobe,Songs Of Kazi Nazrul Islam,Firoza Begum
Tumi Sara Jiban Dukkha Dile,Songs Of Kazi Nazrul Islam,Firoza Begum
Aar Anunoy Koribena Keho,Songs Of Kazi Nazrul,Manabendra Mukherjee
Keno Megher Chhaya,Sure O Banir Mala Diye,Ajoy Chakraborty
Uchaton Mon Ghorey Roy Na,Sure O Banir Mala Diye,Ajoy Chakraborty
Keno Dile E Kanta,The Best Loved Songs,Dhananjay Bhattacharya
